bidder_id,prediction
49bb5a3c944b8fc337981cc7a9ccae41u31d7,0.13607658725231886
a921612b85a1494456e74c09393ccb65ylp4y,0.11811156012117863
6b601e72a4d264dab9ace9d7b229b47479v6i,0.32657018303871155
eaf0ed0afc9689779417274b4791726cn5udi,0.18173526786267757
cdecd8d02ed8c6037e38042c7745f688mx5sf,0.23693068698048592
d4aed439bdc854a56fc6cc3bdb986775w7hxw,0.48493213951587677
ed591299b162a19ff77f0479495831b31hl1q,0.17401943542063236
eebdee08b0f67283126ef60307f49680sb9va,0.3839694410562515
6887f0abc4eb4c79eb0e23c48ceea186vjfih,0.33695096522569656
37eb6e2979e66d4ce29a74ac1c8bc6a5lqs6t,0.25662602856755257
3bdce1c10890630c287cc3f758ae0dc3ddpu8,0.6499923691153526
78fdbeba625c6ee7a1bce379b4263773auglk,0.2479132078588009
65d451d17c6c3cc8bcfad0f4253f307arko5e,0.21904495730996132
5ad0cf9fa41c6ee677e708cd704ba9609qjod,0.23191090673208237
b017a5693a93f7e5fcab8e4be495951f5hlp3,0.360291950404644
29606fe1516646d7058c2830d03643705t8hg,0.11762175057083368
1c93e9b89cbb10abc6180e3a0e5061fcwugql,0.09695098455995321
de24bbcb87c906b5e385ec715df727dcgj8gs,0.4067259952425957
7f6d1b6369786181188848e7903ba72ckc0xv,0.4766036570072174
2fdc5ca6fd51089afe756ee00e4f7e23le4gq,0.23504828289151192
3cda68167e63c7edcb7a618e466f5e82iv4xq,0.19419966265559196
40848d51755dda8e1aa23ba52bfb1ab5ewrso,0.2620113007724285
3e322551a9657e97b345bb965bbab4d8eawre,0.14841064997017384
1a1d4e9eba20c58b73fd68c5ab9907081xw9l,0.5174571797251701
5759ce7d1b3dbe6ddf4a1d128e767085yu5iv,0.27288829162716866
a32715dae5fe9d7f9e29c70e6171a513nal30,0.21266469173133373
2fd12c6c9a8c86edf1dc5d3bb6bd11dd9skfc,0.485138863325119
6c13e796dc0cb45b234234a7117d6fe9ta8qr,0.4504241496324539
9f1e93f86a9d053856f754386fbeacf7bbn0h,0.25757846981287
a597c466ab9757c8b6b3f1da537303ccizhqj,0.1597200110554695
8f903e6e380c42b5ad29d74dfbde74709ptfy,0.21059462428092957
8ec77c402265170cdff483194d26a711b2jw9,0.2529752403497696
154871353955cfe996aa3b15a99722e8z2dmo,0.4578663632273674
5bdefc49dcf5eed981cb850c8e0808eaxzh4k,0.18230957724153996
2e5316fad2ea56fc3196aaebd9b97faa59jdj,0.20666426420211792
9edeb9dda13700f99a1a4c20ca580b74h769x,0.1415474470704794
5e9fae8fb44a50c285436949f7f00460wjvsb,0.4448238015174866
573cdcab827fca60cb3f93c134dee9c9pui8t,0.09998097270727158
05357eefa29d2c28f59f9e346ec64cebylh3z,0.21128496900200844
a9d1978a3989dd6947ed87c636c1ad65f9rwg,0.3321850076317787
797fec2fdeea8bc90a1ef96768ef0f9962xhq,0.18298896215856075
3240517cc1d3c5b8c25b9b25836f0b02ggjn0,0.39253898710012436
11dde523eac413d1f8e7fabaa0801fb631rn4,0.16558120772242546
554466d4e50644d899e4f8f3ccd64b87ayokk,0.11167890951037407
8717fca1a2148057ebc97c3353b1f42319uek,0.5723342821002007
fb1fab8fac01092deb15148b30e43b0d5u5l8,0.2761135846376419
9c576162104947124e4eaad02b76cf724d1px,0.43718862533569336
34b4cfde3929bc39e39d48a569195c40o2nze,0.14638865739107132
4c669ef93cde71e8ac3b65d1625ffcccehk7v,0.46170883625745773
735b166c3f06ad08bc7c6d4801b7ded71vr78,0.22747265547513962
53c04a831c962b838c88a79a6a7d9f689bz15,0.21493935398757458
769a58c4d5c9fc32f907ad6606a5297fsxo5m,0.1822232659906149
e8884216c21966964f31756adf243500y3rw4,0.18411499075591564
42f51eb034757f181a3da2a2524e6e5fzmdon,0.31940918415784836
eb68e50dc11e2d00568b0f25cd5ab14bbbkmu,0.240514749661088
b6398eb969085ae2082b6728d204f431jl75l,0.22117488086223602
15c822736005923603536c3ca3761f6a9akrn,0.3680490739643574
d47110cdd3eeb1ec25659f4285730e0a28ofd,0.5409889668226242
e57bc20c71927c409393e2e4028ba8a7ardwn,0.14580466598272324
7c77cc3870ff3d40878b4baa37d55a54onjlu,0.20549112372100353
383db27c9ec52b2749d30acadce06d4apzz8h,0.4315452054142952
222a84e78164c6fbe3cc7e7fc25c16b2jqncf,0.20641728304326534
25c6e2e49c4e933166937573040754e1r770w,0.5395224019885063
de9ccd9264042c8ec60bacf59114e0a72qhh8,0.2801642455160618
92f2c8d4d96d95a60a0e7cc67f9e815bhqjpn,0.24949295446276665
aed469b093bcecae707a31186a21a465hnxo6,0.18189853243529797
a58bc6ccb606e883dbe4156ad3510deddcq52,0.20130327343940735
950caf6bff7f16426cce6d7f0cd47b44pkivn,0.5453481674194336
8063666ac987582535ef514ea67e34a29wllm,0.2133276890963316
9f74a90abf83325f092c75fe10744b0ak5hsc,0.1719416193664074
cd874b59ed4cfd1d284333524e9aaafch3n3x,0.3298543766140938
9e375f06c8b726dc79694d1d466d74b9a36tv,0.2916286066174507
6df6ba59d12b939569dda48913fb574dn56qs,0.588961124420166
f670fe91b3016f6ec866de0ce42cf7e7cuan6,0.5296233594417572
cc0f3101778d9cb0b776b504e153b03cgh97q,0.2156357690691948
ae96be6b28d9cf2fe960d8e14a8ca73fjilb0,0.17898286134004593
6d07f429389ddbaa71337705be893ca0zskdy,0.17209981381893158
458172a6455a457b1784eebfc663241a25lwy,0.3011089861392975
8ebe360d60cc0f38739178c166dae4c3ednji,0.22122849896550179
e388a8cb5fed756640c4950e6bb295668t5p6,0.1433914303779602
ed3a12d76a8cf5cbe51a51b04181f95f62hh7,0.39540668576955795
8588c9d49ece3e39ad382ccb5226196dg16gy,0.30358846113085747
1919932e0d49e693beacb6b55e9089cexudz0,0.471378430724144
a95941e85700fd55c80b2b91ff12dcccqqkh3,0.22528193891048431
85eb16237f5467664d004d42c32576f25s1am,0.2603115141391754
a02cbd8a459207156ac4d9d2f2bc7a1dutdpl,0.5164393410086632
e523738a747879b8353e6ad674aa18eb3b8la,0.20275159366428852
ca07173d25be8c16c2820edff373302fnra4z,0.4797256514430046
2e8abd963c261ab7dcafa63a8eadffbedpaz5,0.5942680165171623
181e2ea98b4803193b8efb2922c95d0bp547k,0.25601449236273766
81f09434ecc54f09ec8399678a5b3c3a67o1e,0.3023684434592724
cd5ece1f0d810b782709e80d2c58c82c54jl8,0.2922171466052532
fcb4950cdfed13bd9a62e618880ee0a2tlw1z,0.10621612519025803
0c47587c4459baed81d0b707eff6b4bff5tmx,0.29581109061837196
9554bc1767c10733a48c1bbc8f6ebb078xher,0.13551520369946957
293e3f0047089b544fae06a4cc916ee0r29g2,0.11535653844475746
b24e3af20453813e821f5a22ff55e072tgton,0.049169613514095545
05de85f05fbb6a6bf86ff6b33be7678ek3flf,0.22837045043706894
390e00d5c1de96548012b68c472b7fac56obc,0.40667303651571274
386a97775697f6e6029d90552c2cb920kgfs9,0.09943911619484425
613ec50609f1f9a17ad19396ddaca0fdq4t4i,0.2390786800533533
c9b5fe5dd042886bddc3835c8a2ef5e5n4vrn,0.19579029642045498
a5c6549753f79e71e1a2380e60320562jn50h,0.2902195490896702
6c2cb78f8a943d945bbdd5ec7db68ff3wdxi4,0.2873370945453644
33d9c32b088b29f73a837651b61261bd6q4x1,0.6749210432171822
1e88dc4adca63d65a866252445f0f49akk55l,0.19760510697960854
06586694c6bba2ccaa8e13354701bb30em5ro,0.48640649020671844
7d7d8a02b692b34d8d9ba077a3df5ef6550qr,0.33900555968284607
142d8558f0ef01a2091d907b8971557dc8yn0,0.19055946357548237
445c9b65462f9e2fe7edd215803244b3is2f7,0.22522922977805138
b52eb1fc50e9aaa3a011d8db44d3be88da2hn,0.36250440031290054
993ee4ba6251aa912434072ec8184074h9sc4,0.14539324212819338
cc668d9df769e57faed58d98285fa568kcj7m,0.2661524936556816
6fc445aec2a0b7d378dccee0c821bbc96sayw,0.22382529824972153
7bc9f70f7ea228b62b27c44102693224fjmo0,0.2427285946905613
634182dd007ee442b53a0c087e482552xbn03,0.20041599869728088
0e23fd7df994209b02071d229f138e76e05oh,0.13984627090394497
3434f3c540f1c0973d993eca4458656937du3,0.28295737504959106
0e4e4ecaebaefac85b30de28df9c78f5a0cth,0.30125755071640015
b622a97e53117229e09d940ca47ec165cwk1j,0.6086759120225906
c22fa0be1a45768405fc7fac7c9ff8b9jtdjc,0.1370843406766653
1356ef1dc8b6bf0f42eb58e0087de77bn58ks,0.4665653258562088
7fb048b02686c6c214ae4e75ca8c2933p116o,0.16328922100365162
e3e0c5122965d9b4aadde3a7dd7d29d9u5a16,0.23062748834490776
a04446598e56399cf9582b5021762614egeaf,0.29680685326457024
5e60a5d46fef4eebecfed434370dd4eff0wvz,0.18105266988277435
888d1cb3ed908ee0f27aa00035c71396jge0s,0.29102252796292305
2420dae91bb68373c29f0b6fe2ae71cbckikm,0.21780313178896904
f9e4f901ab41935604564f1466337ff2o1dti,0.4687223508954048
02fbc26f080655008337619a08cb7c04voa3c,0.43301115185022354
d63c2a5af1913f01555dcc995d6d604452ulu,0.0980933140963316
68e8105e3a068c8190b8f25e609c478at4o5c,0.19594426080584526
eae01dd857a394771735903ac7cc97385rzx3,0.5467300340533257
19fb1b248bd5169cbff2a816ea37649e3u1vr,0.15946814231574535
a52a33f35745b1dcc6f51c27e80317b945vwv,0.2788572609424591
51a4b86a81fbae237e6c5d475504c6ecng0nq,0.3864262104034424
2c7bff212c433019310fb0bf2e4b166a91uup,0.19933744706213474
0983ad44219dfddd5a501810f655233dur2r8,0.3258858434855938
2f18d7e12581d5addc029b9b79da6c02rrgb9,0.2569160871207714
bd609b36629cea5e8abd60e595d7b01aa9490,0.4110484719276428
d020ec0aea5d1db8cd455c01486b8df4vazwm,0.22781487181782722
5f2cdc9e37296b78032e8a533f541759lc8jl,0.40217225253582
48399c79115b6f02a200726445c179bf87b81,0.14355253521353006
57a744b96201574bdf8872e24e666cc12z9xk,0.46444863826036453
59f61cb410ac321a795c4d5a388e787aqsytg,0.3824228346347809
28eff2ac3df6416fe158c6641d14a9edj4cwd,0.5969252213835716
ab056855c9ca9d36390feae1fa485883issyg,0.2106499057263136
7eefd9c6d0f7e93b7729654e76babdcad6lvt,0.1782478578388691
d13ddd86432248267b3772b050639f0egwowl,0.2679108791053295
179738179ac220fac6a5d966174d863dzyvho,0.3428676500916481
9cb13f30bb0b78d59d206fd1c90a1bc93lrrh,0.23645764961838722
8062a60a2e060a311dac34845ead2ccfbh9tt,0.17849224992096424
e4ef528ae9dc3b1cc54bb819442e181c4jjnm,0.1624734215438366
3e4ef9d30f566589b8e864aed25f6759oqorr,0.367652490735054
351e154a7385d6f43cd126d170f0ab22s6b7j,0.21273071691393852
ac32d60b9c34a1a06d7ac71d11944d2fucr59,0.46509499847888947
5cf4e9d0baf60e0b7304847ff6af088begq9y,0.2303273268043995
beeb48f1e40e6b20a998c34907ec81ddl0f7n,0.34239935129880905
843a1353bf60e922f303f862c176632cz5f0p,0.23221334256231785
1a358776f2a9784cce19aa700cdbeebbfurna,0.19927316159009933
e1972d63b9881f67b4a9dfb79f467ddduhmrd,0.21551886945962906
8083a30b555c94e3963466907146fd40o6q27,0.1866435892879963
ab30bb98578cf8e5b1413cbb613044fd8xcm1,0.14992137905210257
7d8dcdd1012a68b5d1fb2d286bdc9780h1v7u,0.21440090239048004
03ead6957061c72543b8bc35f6b23852j0a0h,0.1542714973911643
eadaa2a8e7873171eb8741f3b669036b2tndi,0.2368696667253971
d28160a20d059274936b41b4ae8018a0hczxt,0.22526711598038673
c0b6656083775756d77b9888fbc6db1brugm6,0.18726716563105583
56656ac8f39c2854741601dee3cf5530bwe6t,0.29126789793372154
3e038564a8d86aabed919ab06bb5a4fa7wzi7,0.3085877224802971
f35e1c29147c2618ed2d4e7ed88b0c8eivimx,0.48232758790254593
51f47f594971d59e2a52398527ce8d81q5rdo,0.19400833919644356
0a798636852c5948e899311731439855kisj2,0.5495825484395027
99aef1f2fa1d55d94f5cb083191ed371344pn,0.16223770193755627
0b9d45948078268c6394a9c51bf2db08cbijp,0.21388506889343262
b4205ccaa49013eee0f259f52621d9fa1yaw0,0.2608734965324402
df09da3918c7d98e0e6447098ff53b4468y2m,0.18962980434298515
86d8e1d1e76212d0b984180b3299b86867e7s,0.5896585583686829
387f035df904aaeb6e73c8a3f1ca02c49eyji,0.2510738670825958
9ae4c1edd949fe54b9665ee1ea56e9461bg0x,0.4372126832604408
9ed430b00312e5421e6013e01ba6db293xhcb,0.16796636581420898
bd890937b5601111119969b45bde5056eycor,0.31549591943621635
5cb687b036651830fc924cc8f4d563b2yeqq9,0.21546943858265877
919d8a40c51f7c9fa1ffafb18bd97af7scta5,0.56585643440485
861f65934eb78f07afb5979561666f04ttex0,0.2094709910452366
cc946863b59e4db09d6b2b497cd2cb156mynv,0.235846109688282
6f1979cf79152ff59525876a2005d23cxwhb8,0.2698427401483059
54577d415f061a1c775480db195f6f6a69xhi,0.22762850858271122
0e5a5e112210f6bd730b5389c4e201a0ux0ae,0.19069666042923927
1e6a1470588ef026b09644acf8e2e6a67raqh,0.21274231746792793
53bd98bb6892e927f4875caa64900492vd204,0.24789408035576344
de4e57c06cf20bae573ca403b45470c3xa65t,0.11542685236781836
97cfd4d2998f6063f2f42d164d05ac3dlfse6,0.1657083835452795
6c25e9fece8cc4ad8444611dd1c7ff3ajzf5p,0.27910564094781876
af19af5fa460e5352a915e9ac8527da1xnvla,0.08889015670865774
8a2b6cf3cd7a49bb32691e3d45fc60d4nv2w1,0.2234408985823393
60ec787f0be71a3a3eb32a95801b3399lzonp,0.2881644628942013
24bb4ca4376ab3e3fba305166f981ce5cvfiw,0.22675985470414162
a3c2e0c9ba0d5fd25b9fbf513d7efcc3w2rjo,0.20956631563603878
68d2d8b0f6bbbb99d60ac806b41fe7e7vaepl,0.19406692497432232
58628be222365dad6134e9977dc32e35g1l95,0.11573819816112518
443b175d50fcd7d395d4a754c78f4dd5powgs,0.1854846104979515
00862324eb508ca5202b6d4e5f1a80fc3t3lp,0.2975250817835331
e83ecff8e12a3604520170cdcc5041befh9md,0.22357451915740967
15ea91cdbd7e1976bf1cad5f36e01c59zy51b,0.2043625544756651
9be68b136f189f32a76dc7cd6d7f9f76o3ipf,0.3059349097311497
e7e6ab1c2263040794ddc4699a9ad82djttwj,0.20933375135064125
cc7cad1648183458e45c61cdb9c251f4clmdg,0.4425697922706604
e3235425776ba4746c90154d7ba9b174z4y4g,0.5122887715697289
cf0ceb07591031d411cf2c97ca03e81078v4n,0.1981980800628662
ab536d878cbf7fd8347859dcec97ca2a9oz07,0.5255448073148727
7f777f7a6d0d09449bed193eea87bd9akbft0,0.40814489871263504
1d70ca61178550b744c521a7ca02ec57wijlz,0.27895887568593025
6f74c106adbaff1944e36d6937f03fb6lw897,0.34198685735464096
74048a4d4691a3068889312ab3428bb1ufw9p,0.25525546073913574
